"","farm","farmID","lon","lat","biomass","fs_old","fish.kg","female","motile","sessile","fs","zone","avtemp","Dw.in","Ds.in","Dw.out","Ds.out","Dw.self","Ds.self","Dw.f.in","Ds.f.in","Dw.f.out","Ds.f.out","fluxhw","fluxhs","Dw.outflux","Ds.outflux","ad.y2","ch.y2","la.y2","pa.y2"
"178",12237,12237,5.421,62.117,5460,2837016,1.924557352,0.224,0.758,0.104,1213333,5,9.892571407,0.003055556,0.00330124,0.002222222,0.006773506,0.005277778,0.006033698,19,12,20,14,7120.685,8798.757223,2696.295556,8218.518355,0.00253269300348709,0.0020381873731284,0.279535791081261,0.00155604438352868
"179",12239,12239,6.963,62.831,3900,2026440,1.924557352,0.18,0.795,0.24,866667,5,9.331027782,0.044166667,0.016962637,0.020763889,0.006317892,0.000486111,0.004382969,29,21,74,36,71049.70708,21464.34544,17995.37729,5475.508506,0.00618461300591807,0.00503307498727885,0.631835526217105,0.00364615244378752
"180",12244,12244,6.939,62.728,1560,810576,1.924557352,0.14,1.5925,0.5125,346667,5,9.380932825,0.046319444,0.010928832,0.026666667,0.016108485,0.006527778,0.002675319,25,23,61,39,69187.44625,17623.11392,9244.453333,5584.280169,0.0256788214626717,0.0226470936085638,2.59166577724444,0.0166095994138467
"181",12260,12260,6.697,62.665,780,405288,1.924557352,0.145,0.68,0.05,173333,5,9.683147944,0.049791667,0.017019493,0.038819444,0.026809871,0.031597222,0.009050546,31,26,24,26,87791.29125,30050.06768,6728.690764,4647.03537,0.190113827141975,0.150606058857806,21.6667282052465,0.114104065584742
"182",12265,12265,6.602,62.453,1560,810576,1.924557352,0.534,1.95,0.202,346667,5,9.319150532,0.0625,0.019011795,0.007708333,0.005578149,0.011597222,0.003244536,14,15,22,20,81077.98708,25473.52575,2672.224792,1933.760179,0.0435114966235609,0.0270317047772069,4.72541949478895,0.021781709825279
"183",12268,12268,6.548,62.643,3120,1621152,1.924557352,0.143333333,0.176666667,0.026666667,693333,5,9.536998899,0.039305556,0.027037643,0.033402778,0.012977709,0.003125,0.00307377,44,29,62,41,55442.94375,40231.33793,23159.24812,8997.873914,0.0337182854414834,0.0260163586617109,3.74979843740309,0.0198721249385216
"184",12281,12281,6.357,62.669,6240,3242304,1.924557352,0.112,0.506,0.02,1386667,5,9.61911413,0.001597222,0.007114993,0.017847222,0.011611585,0.000208333,0.000967668,18,23,68,43,2747.385,9874.251501,24748.1541,16101.40174,0.00326249921574538,0.00199182644427249,0.403356393423944,0.0016132207660527
"185",12294,12294,6.225,62.622,3120,1621152,1.924557352,0.02,0.25,0.12,693333,5,9.750265151,0.005208333,0.011725343,0.025069444,0.013774697,0.000277778,0.001195355,40,44,69,42,8408.499167,19369.49709,17381.47312,9550.451995,0.0113913516304575,0.00830048475984844,1.27878667249359,0.00650192620284914
"186",12298,12298,6.142,62.551,3900,2026440,1.924557352,0.2025,1.2175,0.11875,866667,5,9.602029072,0.009027778,0.007741043,0.024513889,0.018214391,0.000138889,0.002561475,33,31,71,46,12864.61042,12572.4377,21245.37854,15785.8116,0.00491307503343268,0.0036496139809177,0.550904788113543,0.00292269118358031
"187",12308,12308,6.003,62.275,3120,1621152,1.924557352,0.11,0.8175,0.135,693333,5,10.0325819,0.007430556,0.007285951,0.019375,0.016563991,0.00125,0.004496812,11,12,37,27,17292.75708,16312.15977,13433.32687,11484.36157,0.00120144288530908,0.0006014425968474,0.149727475830517,0.00048173100083221
"188",12348,12348,8.994,63.617,4680,2431728,1.924557352,0.062857143,0.104285714,0.015714286,1040000,6,9.187830447,0.011388889,0.032274392,0.014930556,0.034608161,0.017847222,0.015084244,18,39,19,27,20780.39167,63579.63471,15527.77778,35992.48744,0.133390384615385,0.0665807692307692,15.3090826923077,0.0558701923076923
"189",12357,12357,8.906,63.8,2860,1486056,1.924557352,0.158,0.55,0.114,635556,6,8.957286426,0.098958333,0.050090574,0.025,0.028574348,0.001875,0.00204918,79,86,61,58,191492.085,104258.2815,15888.9,18160.59832,0.479531308020064,0.378454455626255,51.656724191102,0.290761160306881
"190",12361,12361,8.863,63.724,3900,2026440,1.924557352,0.303333333,0.756666667,0.11,866667,6,9.005330221,0.057569444,0.03847868,0.053888889,0.048440104,0.006597222,0.006090619,64,62,53,43,108780.9663,67950.88626,46703.72167,41981.43961,0.331674103202268,0.214702994345002,36.1674864740437,0.175613009379612
"191",12366,12366,8.855,63.794,2080,1080768,1.924557352,0.0175,0.1475,0.05,462222,6,9.025249116,0.035902778,0.049066132,0.032222222,0.025671498,0.022708333,0.023280965,52,67,58,45,84624.4375,112555.0019,14893.82,11865.93115,0.302910722553232,0.175396238171268,35.1476519940635,0.141475308401591
"192",12380,12380,8.607,63.791,2340,1215864,1.924557352,0.23,0.136666667,0.123333333,520000,6,9.03891298,0.051944444,0.042121366,0.033125,0.02658205,0.004097222,0.010701275,68,79,55,49,127326.8975,103176.5655,17225,13822.666,0.0838442307692308,0.0547557692307692,9.22417884615385,0.04215
"193",12383,12383,8.575,63.632,6240,3242304,1.924557352,0.101428571,0.664285714,0.084285714,1386667,6,9.18604586,0.054861111,0.047016684,0.047986111,0.034551109,0.003819444,0.007172131,82,91,49,43,109467.2712,90728.83923,66540.75674,47910.88266,0.161788663031571,0.121703336129006,17.2648963305538,0.0874348347512416
"194",12392,12392,8.489,63.606,5200,2701920,1.924557352,0.202857143,0.532857143,0.08,1155556,6,9.076255983,0.038402778,0.026240436,0.086180556,0.049464501,0.01125,0.009050546,50,46,50,40,68917.18208,46224.93354,99586.45806,57159.00092,0.217123185721852,0.181128391873695,23.1586180159161,0.127190720311261
"195",12394,12394,8.445,63.762,4680,2431728,1.924557352,0.204,0.266,0.004,1040000,6,9.114729485,0.028402778,0.021345082,0.03625,0.017929956,0.002291667,0.001195355,79,70,57,46,59288.525,46976.61968,37700,18647.15424,0.0296307692307692,0.0230682692307692,3.16700865384615,0.0172894230769231
"196",12407,12407,8.879,63.645,1560,810576,1.924557352,0.1225,0.375,0,346667,6,8.826150494,0.051180556,0.058458057,0.077222222,0.049692184,0.030486111,0.025500911,56,66,43,54,73099.78167,93211.46126,26770.39611,17226.64035,0.515139889288568,0.578771558873501,48.4159265231476,0.466689935875062
"197",12435,12435,8.544,63.88,7020,3647592,1.924557352,0.185,0.39,0.0575,1560000,6,9.137285119,0.003333333,0.006830143,0.021875,0.016279356,6.94e-05,0.000284608,28,46,71,57,7167.77375,15796.16509,34125,25395.79536,0.00259102564102564,0.00136602564102564,0.305383974358974,0.00105128205128205
"198",12449,12449,8.444,63.805,6240,3242304,1.924557352,0.2525,0.44,0.025,1386667,6,9.322986941,0.011319444,0.015311364,0.033194444,0.01627931,0.000625,0.000569217,58,65,61,51,23505.76583,33875.60612,46029.64069,22573.98196,0.0091435074174261,0.0053747583233754,1.08471752771213,0.0043052874266136
"199",12466,12466,8.237,63.358,5460,2837016,1.924557352,0.098,0.614,0.012,1213333,6,9.340967988,0.016736111,0.008423863,0.039513889,0.013376305,0.004305556,0.004041439,48,46,75,55,35616.05417,21804.53218,47943.50535,16229.91227,0.0279708868051887,0.0229294019036818,3.07060551390261,0.0171997299999258
"200",12476,12476,8.061,63.477,4680,2431728,1.924557352,0.19,0.4,0,1040000,6,9.16359294,0.0025,0.030111262,0.030625,0.011839404,0.000555556,0.008595173,16,33,67,42,2485.059167,32285.82545,31850,12312.98016,0.00522211538461538,0.00177596153846154,0.628580769230769,0.00139326923076923
"201",12483,12483,7.856,63.458,4680,2431728,1.924557352,0.126666667,0.183333333,0.026666667,1040000,6,9.201565303,0.003611111,0.014287057,0.029930556,0.014116075,0.000347222,0.006261384,25,24,72,43,5325.719583,20606.47844,31127.77778,14680.718,0.00445192307692308,0.00324807692307692,0.447356730769231,0.00228173076923077
"202",12590,12590,10.666,64.838,5460,2837016,1.924557352,0,0,0,1213333,7,8.26673696,0.032430556,0.018442209,0.012777778,0.002162915,0.010833333,0.0081398,79,53,30,10,73108.08083,42621.23583,15503.69944,2624.336146,0.0478384746808996,0.0610838079900571,3.11605305386073,0.0391986371424827
"203",12594,12594,10.397,64.295,5460,2837016,1.924557352,0.045,0.705,0.025,1213333,6,8.584926932,0.024444444,0.004781182,0.0225,0.009050351,0.001388889,0.001195355,55,19,24,20,47818.355,11534.24723,27299.9925,10981.08953,0.0208994562910594,0.0209283024528303,1.99764450484739,0.015002476649032
"204",12599,12599,10.309,64.286,10140,5268744,1.924557352,0.148571429,0.541428571,0.061428571,2253333,6,8.692498862,0.066666667,0.01946671,0.018333333,0.006887326,0.000138889,0.00068306,85,61,27,19,124711.3971,36325.33715,41311.105,15519.43896,0.0308653891812706,0.0314755963721296,2.89467025069087,0.022243938201766
"205",12624,12624,10.919,64.561,5460,2837016,1.924557352,0.122,0.54,0.156,1213333,7,8.858792007,0.073680556,0.017987076,0.020347222,0.009221181,0.044236111,0.010928962,54,13,28,16,169778.2175,37651.43593,24687.95618,11188.36321,0.202443187484392,0.193243734407619,20.5068517875966,0.139181082192605
"206",12625,12625,10.908,64.593,2150,1117140,1.924557352,0.152,1.02,0.26,477778,7,8.77290861,0.026180556,0.005862737,0.038055556,0.022825504,0.021388889,0.005407559,70,15,28,22,70735.9625,17999.37005,18182.10722,10905.52365,0.119559711832692,0.112131575752755,12.3474500709535,0.0808032182310613
"207",12633,12633,10.748,64.526,3120,1621152,1.924557352,0.125,0.6925,0.2675,693333,7,8.827459012,0.062708333,0.020548462,0.049027778,0.016507155,0.021666667,0.009619763,77,25,22,14,169859.5854,57384.9532,33992.57625,11444.9553,0.178262104933704,0.170545755070075,15.6280070326957,0.120989481244943
"208",12652,12652,11.041,65.004,5460,2837016,1.924557352,0.223333333,0.906666667,0.106666667,1213333,7,8.527643358,0.018888889,0.018328538,0.034583333,0.012067308,0.015902778,0.008025956,57,29,21,13,46897.1475,44964.37363,41961.09958,14641.66302,0.0139392895437609,0.01396566317738,1.15816845004628,0.00966676089746178
"209",12662,12662,11.64,64.777,4680,2431728,1.924557352,0.148,0.646,0.216,1040000,7,8.666303835,0.020763889,0.002845975,0.013194444,0.010758131,0.005694444,0.001764572,36,10,17,17,34967.9975,4534.761592,13722.22222,11188.45624,0.0424807692307692,0.0517634615384615,3.79261153846154,0.0347028846153846
"210",12678,12678,11.355,64.607,3120,1621152,1.924557352,0.235,0.705,0.0625,693333,7,8.551162768,0.073263889,0.023337844,0.088541667,0.031762207,0.040833333,0.019239526,31,9,14,14,156162.7129,54694.51251,61388.85937,22021.78627,0.734559006999523,1.28213138564009,62.364423732896,0.818628278186672
"211",12695,12695,11.844,64.908,325,168870,1.924557352,0.85,1,0.5,72222,7,7.69835,0.098680556,0.045765006,0.07125,0.028119286,0.070555556,0.036372951,6,6,4,4,141365.2988,66527.13245,5145.8175,2030.831073,0.397593531057019,1.42949516767744,80.9524521613913,0.740231508404641
"212",12705,12705,11.675,65.123,1560,810576,1.924557352,0.076,0.334,0.006,346667,7,8.583173181,0.007916667,0.009391924,0.010694444,0.004724455,0,0.001992259,49,20,7,8,16994.88917,12651.96458,3707.410972,1637.812641,0.0167826761705037,0.0181672902237594,1.43694669524356,0.0124874879928
"213",12714,12714,11.462,64.946,5460,2837016,1.924557352,0.12,0.22,0.096666667,1213333,7,8.531439394,0.055347222,0.022825548,0.0325,0.032673019,0.008055556,0.007741348,31,11,18,16,90181.81208,30351.85712,39433.3225,39643.25216,0.019004675550735,0.0151376415213301,1.75007603024067,0.0116167614331762
"214",12723,12723,11.724,65.017,325,168870,1.924557352,0,0.08,0,72222,7,8.177042097,0.040069444,0.006716757,0.021041667,0.012351917,0.004722222,0.00745674,44,10,6,14,55693.5425,9854.59356,1519.67125,892.0801496,0.146105064938661,0.166998975381463,11.2561961729113,0.113012655423555
"215",12727,12727,11.665,64.968,1560,810576,1.924557352,0.17,0.28,0.03,346667,7,8.93315873,0.030277778,0.022142488,0.027083333,0.02453322,0.006527778,0.006090619,13,8,16,16,17147.34125,14626.08326,9388.897917,8504.857778,0.00865672244545919,0.00556153311391047,0.879694346447744,0.00434999581731171
"216",12730,12730,11.573,64.95,1560,810576,1.924557352,0,0.27,0.17,346667,7,8.898287369,0.012916667,0.018442579,0.027013889,0.027151618,0.000902778,0.007001366,27,11,19,20,25620.61,22921.52565,9364.823819,9412.569957,0.0169586375397716,0.0121961421190941,1.79725788725203,0.00944133707563743
"217",12744,12744,9.857,63.862,520,270192,1.924557352,0,0,0,115556,6,9.168485388,0.001388889,0.000796817,0.044652778,0.022654695,0.003680556,0.017190346,2,7,31,26,1182.09,1522.440865,5159.896389,2617.885935,0.00637786008515352,0.00389421579147773,0.737391394648482,0.00305479594309253
"218",12784,12784,9.41,63.56,7020,3647592,1.924557352,0.06,0.1725,0.01875,1560000,6,9.090836333,0.067222222,0.026980501,0.027569444,0.02180074,0.012430556,0.008652095,85,52,30,43,176527.7854,76973.50439,43008.33333,34009.1544,0.103187179487179,0.0811070512820513,10.9748512820513,0.0612782051282051
"219",12789,12789,9.468,63.569,6240,3242304,1.924557352,0.135,0.285,0.01125,1386667,6,9.124119535,0.09875,0.033355448,0.016736111,0.018442252,0.002638889,0.004667577,102,72,34,47,259654.5842,95229.06894,23207.41299,25573.26225,0.147220637687347,0.119045884844739,15.0941379581399,0.0902725744537081
"220",12794,12794,9.608,63.801,1560,810576,1.924557352,0.053333333,0.09,0,346667,6,8.848126278,0.021319444,0.014742191,0.021041667,0.010131639,0.001041667,0.008538251,70,60,33,55,46973.46375,25430.23572,7294.451458,3512.304897,0.176463291862219,0.157419079404731,15.9300164134458,0.114187390204432
"221",12832,12832,8.268,58.142,585,303966,1.924557352,0,0,0,130000,1,10.30769965,0.006527778,0.006318284,0.003472222,0.002219816,0.001180556,0.001650729,2,2,20,8,3081.8775,2983.668652,451.3888889,288.57608,0,0,0,0
"222",12839,12839,7.28,62.285,3120,1621152,1.924557352,0.23,1.1,0.51,693333,5,10.16206333,0.004305556,0.00034153,0.051666667,0.03654365,0.011111111,0.007001366,4,2,14,11,2647.073333,206.1481954,35822.205,25336.91849,0.00096490431005014,0.00052788486917541,0.12017746162378,0.0004413463660319
"223",12844,12844,7.314,62.674,2340,1215864,1.924557352,0.24,0.582857143,0.12,520000,5,9.421114204,0.014444444,0.006830602,0.025902778,0.007228879,0.024444444,0.023565574,14,9,30,22,22853.74,10104.51802,13469.44444,3759.01708,0.0136980769230769,0.00770769230769231,1.51344230769231,0.0062
"224",12855,12855,7.45,62.96,2340,1215864,1.924557352,0.025714286,0.107142857,0,520000,6,9.397660568,0.051944444,0.020093132,0.055347222,0.02180063,0.029097222,0.006432149,22,29,56,49,19260.56167,12220.88096,28780.55556,11336.3276,0.0931923076923077,0.0624269230769231,10.388925,0.0493673076923077
"225",12870,12870,7.678,63.036,3120,1621152,1.924557352,0.064285714,0.248571429,0.022857143,693333,6,9.627534749,0.062986111,0.035519124,0.080763889,0.034664863,0.020347222,0.009107468,18,16,64,55,121103.2442,60232.98941,55996.26937,24034.29346,0.571412293948218,0.465401185289031,64.524716117652,0.345711223899627
"226",12871,12871,7.676,63.093,2340,1215864,1.924557352,0.083333333,0.296666667,0.025,520000,6,9.504405029,0.044236111,0.028005247,0.034166667,0.033355706,0.009375,0.009562842,30,23,76,60,71864.46875,42920.78982,17766.66667,17344.96712,0.588817307692308,0.489888461538462,62.6506115384615,0.359126923076923
"227",12872,12872,7.695,63.055,2340,1215864,1.924557352,0.016666667,0.108333333,0.011666667,520000,6,9.47444897,0.067777778,0.034437505,0.046458333,0.035347857,0.007291667,0.009904372,23,20,75,59,128852.5008,56812.77043,24158.33333,18380.88564,0.735017307692308,0.606880769230769,81.4548076923077,0.447857692307692
"228",12879,12879,7.716,63.03,5460,2837016,1.924557352,0.061428571,0.315714286,0.037142857,1213333,6,9.304344445,0.049583333,0.01639342,0.112291667,0.042178612,0.029166667,0.008082878,17,17,58,44,49697.03375,20622.3459,136247.1848,51176.70183,0.260415730883443,0.235075614031762,27.4693657882873,0.171150871195294
"229",12884,12884,7.878,62.737,1560,810576,1.924557352,0.5,0.606,0.286,346667,5,9.627371611,0.013541667,0.001536884,0.009375,0.005919724,0.012569444,0.009676685,10,5,21,16,21840.52,2514.591969,3250.003125,2052.17296,0.0031701892594334,0.00225576706176244,0.360844845341495,0.00175095985484629
"230",12885,12885,7.906,63.076,3120,1621152,1.924557352,0.105,0.4,0.02,693333,6,9.612420704,0.029930556,0.019580989,0.052638889,0.030281981,0.001111111,0.003699909,23,26,76,49,31867.17625,26716.48435,36496.27875,20995.49673,0.178654412814622,0.124693329179485,19.9352273727055,0.0946255262622722
"231",12890,12890,8.049,62.956,2340,1215864,1.924557352,0.085,0.363333333,0.006666667,520000,6,9.934391408,0.088055556,0.03882056,0.062777778,0.039503468,0.019652778,0.008367486,18,9,35,34,93821.3575,44082.26224,32644.44444,20541.80336,0.919088461538462,0.941157692307692,94.8729057692308,0.699534615384615
"232",12892,12892,8.111,62.907,2340,1215864,1.924557352,0.088333333,0.433333333,0.003333333,520000,6,9.644346126,0.051388889,0.035120652,0.062638889,0.046333982,0.006875,0.008424408,16,7,43,35,54732.64333,35821.37188,32572.22222,24093.67064,0.690194230769231,0.490415384615385,74.3835288461539,0.366115384615385
"233",12895,12895,8.144,63.078,4680,2431728,1.924557352,0.155,0.83,0.025,1040000,6,9.081163758,0.02125,0.015084155,0.083680556,0.036714133,0.006111111,0.006261384,17,18,29,31,27173.9975,19972.4924,87027.77778,38182.69832,0.0396346153846154,0.0294586538461538,4.44374038461538,0.0222490384615385
"234",12896,12896,8.15,62.884,1755,911898,1.924557352,0.135,0.615,0.32,390000,6,10.13531334,0.073055556,0.06358149,0.063333333,0.042748002,0.008611111,0.012693534,16,7,40,33,77232.22542,62743.6795,24700,16671.72078,0.912720512820513,0.886153846153846,92.3333769230769,0.651207692307692
"235",12897,12897,8.158,62.863,1755,911898,1.924557352,0.658,1.132,0.21,390000,6,10.1451439,0.064027778,0.024533242,0.061597222,0.056352306,0.010069444,0.040642077,15,6,36,27,59988.72208,24459.61971,24022.91667,21977.39934,0.565861538461538,0.689984615384615,56.2236769230769,0.504105128205128
"236",12904,12904,8.278,62.784,1755,911898,1.924557352,0.672,1.28,0.014,390000,6,10.16778454,0.087361111,0.029485428,0.052083333,0.026297661,0.022708333,0.021687158,16,6,26,24,81186.59792,23769.45181,20312.5,10256.08779,0.348210256410256,0.73944358974359,37.2854282051282,0.346110256410256
"237",12917,12917,8.522,62.666,325,168870,1.924557352,0,0,0,72222,6,9.683147944,0.000416667,0,0.058888889,0.01405948,0.002291667,0.029371585,2,0,25,16,379.9575,0,4253.073333,1015.403765,0.0348093378748858,0.0234277643931212,4.03976627620393,0.0207000636925037
"238",12919,12919,7.371,62.968,325,168870,1.924557352,0,0,0,72222,6,9.397660568,0.012083333,0.008537903,0.057083333,0.018100656,0.004444444,0.001423042,27,30,67,46,11762.26458,9252.339037,4122.6725,1307.265578,0.129725014538506,0.0731771482373792,14.8925812079422,0.0580017169283598
"239",12966,12966,5.979,59.475,3120,1621152,1.924557352,0.175714286,0.738571429,0.202857143,693333,2,10.42920018,0.091388889,0.047529314,0.105347222,0.041609571,0.017291667,0.012978142,42,34,46,32,152227.2842,88110.54712,73040.70562,28849.28869,0.332753525362272,0.503157934210545,38.5989401917982,0.206772214794334
"240",12973,12973,6.183,60.318,3120,1621152,1.924557352,0.06875,0.6425,0.17625,693333,3,10.20508935,0.059930556,0.026980744,0.109861111,0.039902071,0.007986111,0.016108834,43,41,48,32,70615.08333,32009.74757,76170.33375,27665.42259,0.716824383088646,0.514161304885243,72.2337837662422,0.386949705264281
"241",12978,12978,5.005,61.015,3500,1818600,1.924557352,0.266666667,2.615,1.21,777778,4,10.21201054,0.066527778,0.03813737,0.057013889,0.026013098,0.013125,0.012978142,45,33,44,27,89977.4,49656.3646,44344.14847,20232.41534,0.775271349922471,0.470549436985875,97.5367971323437,0.370275322778479
"242",12980,12980,5.005,61.176,3600,1870560,1.924557352,0.312,3.738,0.21,8e+05,4,10.00004469,0.017013889,0.006716607,0.054236111,0.035177554,0.053333333,0.015994991,59,16,23,18,29215.77292,12403.6493,43388.88889,28142.0432,0.40280125,0.361005,46.23001875,0.26391875
"243",12982,12982,4.769,61.31,2340,1215864,1.924557352,0.138,0.99,0.234,520000,4,10.15715303,0.086875,0.039673508,0.038333333,0.017702402,0.027847222,0.011384335,145,135,32,32,115880.9033,54192.91104,19933.33333,9205.24904,0.322980769230769,0.519948076923077,37.2859096153846,0.201355769230769
"244",12988,12988,6.926,62.783,5460,2837016,1.924557352,0.35,0.945,0.2125,1213333,5,9.32402886,0.015277778,0.012636438,0.027569444,0.008822595,0.001041667,0.002561475,35,31,61,32,20845.16125,15392.23086,33450.91674,10704.74566,0.00404835276053647,0.00298763818341708,0.447321551461965,0.00232664899083763
"245",12993,12993,8.856,63.733,3120,1621152,1.924557352,0.243333333,0.83,0.12,693333,6,8.983428265,0.062083333,0.04741545,0.041458333,0.044512422,0.002430556,0.011384335,64,59,66,49,120715.1679,86299.20078,28744.43062,30861.93108,0.435768959504307,0.275824171069313,48.1330385254993,0.224082800039808
"246",13000,13000,12.547,65.524,4680,2431728,1.924557352,0.286666667,1.093333333,0.01,1040000,8,8.280171117,0.023055556,0.017076503,0.003055556,0.001593763,0.005416667,0.006147541,4,4,6,6,39909.61,30959.50045,3177.777778,1657.51352,3e-04,0.00014134615384615,0.0271259615384615,0.00012211538461538
"247",13020,13020,5.683,60.358,2340,1215864,1.924557352,0.154285714,0.738571429,0.065714286,520000,3,10.78703467,0.020416667,0.015254877,0.081805556,0.025899207,0.020763889,0.027834699,25,19,52,32,15214.17667,8673.991609,42538.88889,13467.58764,0.530186538461538,0.286680769230769,70.8424057692308,0.232490384615385
"248",13021,13021,7.328,62.983,780,405288,1.924557352,0.142,0.156,0.018,173333,6,9.317762203,0.013194444,0.016620911,0.051041667,0.012750061,0.004583333,0.003529144,25,23,67,41,11628.57583,15085.28976,8847.205208,2210.006323,0.0679097459802807,0.0348692978255727,7.76895917107533,0.0275827453514334
"249",13032,13032,5.134,59.61,3120,1621152,1.924557352,0.1875,1.24,0.18,693333,3,9.937535204,0.060833333,0.025614226,0.048611111,0.022711442,0.001805556,0.003472222,118,83,63,41,91177.71208,40201.31775,33703.6875,15746.59222,0.516016113469285,0.368121811597025,66.5899344182377,0.278873210996736
"250",13035,13035,5.268,60.089,2340,1215864,1.924557352,1.297142857,5.371428571,2.632857143,520000,3,10.42653712,0.082430556,0.019352761,0.077986111,0.038365055,0.001111111,0.000853825,83,65,69,51,113363.5496,29710.62814,40552.77778,19949.8286,0.516238461538462,0.763525,54.5275461538462,0.521525
"251",13036,13036,5.306,60.072,2340,1215864,1.924557352,0.22875,1.17375,0.1425,520000,3,10.48753047,0.079583333,0.047187848,0.072916667,0.036315745,0.001458333,0.002276867,85,57,70,57,126620.3858,78500.75662,37916.66667,18884.1874,0.996992307692308,0.809536538461538,118.401811538462,0.634676923076923
"252",13055,13055,5.713,59.298,4680,2431728,1.924557352,0.12625,0.55875,0.265,1040000,2,10.14299382,0.121527778,0.030680694,0.079513889,0.024020446,0.014861111,0.002504554,56,47,68,51,182909.4838,45117.10942,82694.44444,24981.26384,0.749830769230769,0.647155769230769,84.0094903846154,0.472758653846154
"253",13057,13057,5.96,60.179,2340,1215864,1.924557352,0.364,1.146,0.086,520000,3,10.10227879,0.115,0.078779466,0.118333333,0.060223004,0.008333333,0.003870674,47,44,59,40,138913.4363,91260.94132,61533.33333,31315.96208,0.309601923076923,0.287286538461538,121.350890384615,0.230536538461538
"254",13058,13058,5.614,60.208,3120,1621152,1.924557352,0.125,0.5175,0.0675,693333,3,10.85044976,0.083402778,0.046732563,0.1175,0.09255447,0.007569444,0.004382969,31,32,55,47,87064.21208,46567.44426,81466.6275,64171.06835,0.914168227965494,0.624213761641232,113.829520591116,0.483982444222329
"255",13196,13196,4.966,60.305,2340,1215864,1.924557352,0.146,0.934,0.262,520000,3,10.16051572,0.037569444,0.020092698,0.029722222,0.01263637,0.003402778,0.005749089,86,70,51,32,51713.37042,22063.75936,15455.55556,6570.9124,0.533313461538462,0.378157692307692,62.6883653846154,0.294565384615385
"256",13205,13205,4.714,61.068,2340,1215864,1.924557352,0.12,1.255,0.5075,520000,4,9.983734589,0.054861111,0.013945522,0.052847222,0.022199387,0.055763889,0.02174408,76,53,18,18,77675.68958,18814.94988,27480.55556,11543.68124,0.611132692307692,0.805103846153846,63.8950480769231,0.561788461538462
"257",13209,13209,5.077,60.604,1560,810576,1.924557352,0.29,2.395,0.586666667,346667,4,9.767600092,0.157638889,0.07120895,0.032152778,0.022483863,0.023333333,0.024704007,15,22,56,40,204622.0883,97099.40335,11146.30701,7794.413335,0.446921685652225,1.38061309556433,46.1801988651934,0.626855166485417
"258",13220,13220,5.936,58.975,2340,1215864,1.924557352,0.113333333,0.321666667,0.026666667,520000,2,11.76483887,0.046597222,0.008025891,0.048263889,0.014457801,0.008333333,0.006147541,23,10,64,38,34212.95375,6718.181076,25097.22222,7518.05652,0.0528403846153846,0.0274442307692308,7.93148653846154,0.0231211538461538
"259",13221,13221,5.949,59.183,2340,1215864,1.924557352,0.12375,1.1575,0.20625,520000,2,10.55206146,0.072291667,0.050660182,0.053263889,0.024191536,0.002291667,0.005976776,53,39,70,41,94587.94792,65812.73026,27697.22222,12579.59872,0.396323076923077,0.295265384615385,44.7561903846154,0.219715384615385
"260",13222,13222,5.953,59.211,3120,1621152,1.924557352,0.145,1.7575,0.3425,693333,2,10.3812375,0.038888889,0.020263964,0.056736111,0.029826804,0.003194444,0.002333789,45,38,60,42,51672.055,27589.71356,39337.01812,20679.9075,0.223625588281533,0.170627966648061,25.3257626566167,0.128316407844427
"261",13225,13225,6.267,59.313,1560,810576,1.924557352,0.184,2.038,0.474,346667,2,10.83038278,0.060069444,0.028403894,0.059652778,0.024760733,0.029166667,0.028460838,31,11,38,14,56814.29083,20089.6641,20679.64951,8583.729027,0.936809676144542,0.668387818857866,122.728996414427,0.504051438412078
"262",13226,13226,6.322,59.3,3600,1870560,1.924557352,0.11,0.75,0.032,8e+05,2,10.48208985,0.016527778,0.041666644,0.135,0.092952897,0.006111111,0.01326275,10,6,54,36,4834.805833,8297.684184,108000,74362.3176,0.05333625,0.02259,7.077245,0.01873875
"263",13227,13227,5.635,60.247,2340,1215864,1.924557352,0.165,0.9675,0.4525,520000,3,10.01554305,0.205347222,0.113330948,0.141666667,0.10877719,0.027152778,0.02817623,50,34,55,42,226601.5292,128382.576,73666.66667,56564.1388,0.467838461538462,1.66348846153846,46.1171403846154,0.730159615384615
"264",13229,13229,5.673,60.231,1560,810576,1.924557352,0.236,0.332,0.026,346667,3,10.85103092,0.072986111,0.09118837,0.177777778,0.099897369,0.023055556,0.023394809,36,28,55,40,76752.31708,97653.6455,61629.68889,34631.12122,0.356719849307837,0.672149353702544,43.0688470491855,0.266117051810527
"265",13231,13231,5.83,59.778,3120,1621152,1.924557352,0.31,1.01,0.24,693333,3,10.69511345,0.060694444,0.0220855,0.068680556,0.025955931,0.008125,0.005862933,44,22,73,60,76762.42042,30728.26982,47618.49562,17996.10351,0.27524147848148,0.192926054291372,31.5952291323217,0.149098629374341
"266",13234,13234,6.097,60.199,1560,810576,1.924557352,0.91,3.8625,0.235,346667,3,10.54891648,0.024791667,0.0348929,0.125625,0.056921589,0.000972222,0.001821494,39,43,51,37,30848.0025,47090.38752,43550.04188,19732.83649,0.642804189611356,0.344985245206495,77.0143509477395,0.271923776996368
